Method,Time,Layers,Alpha,Tolerance,TSS Mean,TSS Std,HSS Mean,HSS Std
only_cme,96,54,1e-06,1e-07,0.8298,0.1149,0.852,0.0869
only_cme,96,54,1e-06,1e-06,0.8298,0.1149,0.852,0.0869
only_cme,96,54,1e-06,1e-05,0.8298,0.1149,0.852,0.0869
only_cme,96,54,1e-06,0.0001,0.8187,0.1339,0.8423,0.1014
only_cme,96,54,1e-06,0.001,0.514,0.1798,0.5685,0.1793
only_cme,96,54,1e-05,1e-07,0.8187,0.1339,0.8423,0.1014
only_cme,96,54,1e-05,1e-06,0.8187,0.1339,0.8423,0.1014
only_cme,96,54,1e-05,1e-05,0.8187,0.1339,0.8423,0.1014
only_cme,96,54,1e-05,0.0001,0.8187,0.1339,0.8423,0.1014
only_cme,96,54,1e-05,0.001,0.5029,0.1683,0.5597,0.171
only_cme,96,54,0.0001,1e-07,0.8187,0.1339,0.8423,0.1014
only_cme,96,54,0.0001,1e-06,0.8187,0.1339,0.8423,0.1014
only_cme,96,54,0.0001,1e-05,0.8187,0.1339,0.8423,0.1014
only_cme,96,54,0.0001,0.0001,0.8187,0.1339,0.8423,0.1014
only_cme,96,54,0.0001,0.001,0.514,0.1798,0.5685,0.1793
only_cme,96,54,0.001,1e-07,0.8187,0.1339,0.8423,0.1014
only_cme,96,54,0.001,1e-06,0.8187,0.1339,0.8423,0.1014
only_cme,96,54,0.001,1e-05,0.8187,0.1339,0.8423,0.1014
only_cme,96,54,0.001,0.0001,0.8187,0.1339,0.8423,0.1014
only_cme,96,54,0.001,0.001,0.514,0.1798,0.5685,0.1793
only_cme,96,72,1e-07,1e-07,0.852,0.1031,0.8687,0.0687
only_cme,96,72,1e-07,1e-06,0.852,0.1031,0.8687,0.0687
only_cme,96,72,1e-07,1e-05,0.852,0.1031,0.8687,0.0687
only_cme,96,72,1e-07,0.0001,0.823,0.1273,0.8379,0.0889
only_cme,96,72,1e-07,0.001,0.563,0.184,0.6095,0.1564
only_cme,96,72,1e-06,1e-07,0.852,0.1031,0.8687,0.0687
only_cme,96,72,1e-06,1e-06,0.852,0.1031,0.8687,0.0687
only_cme,96,72,1e-06,1e-05,0.852,0.1031,0.8687,0.0687
only_cme,96,72,1e-06,0.0001,0.823,0.1273,0.8379,0.0889
only_cme,96,72,1e-06,0.001,0.563,0.184,0.6095,0.1564
only_cme,96,72,1e-05,1e-07,0.852,0.1031,0.8687,0.0687
only_cme,96,72,1e-05,1e-06,0.852,0.1031,0.8687,0.0687
only_cme,96,72,1e-05,1e-05,0.852,0.1031,0.8687,0.0687
only_cme,96,72,1e-05,0.0001,0.823,0.1273,0.8379,0.0889
only_cme,96,72,1e-05,0.001,0.5519,0.1709,0.6015,0.1488
only_cme,96,72,0.0001,1e-07,0.852,0.1031,0.8687,0.0687
only_cme,96,72,0.0001,1e-06,0.852,0.1031,0.8687,0.0687
only_cme,96,72,0.0001,1e-05,0.852,0.1031,0.8687,0.0687
only_cme,96,72,0.0001,0.0001,0.823,0.1273,0.8379,0.0889
only_cme,96,72,0.0001,0.001,0.5519,0.1709,0.6015,0.1488
only_cme,96,72,0.001,1e-07,0.852,0.1031,0.8687,0.0687
only_cme,96,72,0.001,1e-06,0.852,0.1031,0.8687,0.0687
only_cme,96,72,0.001,1e-05,0.852,0.1031,0.8687,0.0687
only_cme,96,72,0.001,0.0001,0.8264,0.1279,0.844,0.0885
only_cme,96,72,0.001,0.001,0.5597,0.1856,0.6039,0.1602
only_cme,96,90,1e-07,1e-07,0.8331,0.0867,0.8482,0.0643
only_cme,96,90,1e-07,1e-06,0.8331,0.0867,0.8482,0.0643
only_cme,96,90,1e-07,1e-05,0.8331,0.0867,0.8482,0.0643
only_cme,96,90,1e-07,0.0001,0.8198,0.0862,0.8339,0.0604
only_cme,96,90,1e-07,0.001,0.6687,0.1437,0.7134,0.1203
only_cme,96,90,1e-06,1e-07,0.8331,0.0867,0.8482,0.0643
only_cme,96,90,1e-06,1e-06,0.8331,0.0867,0.8482,0.0643
only_cme,96,90,1e-06,1e-05,0.8331,0.0867,0.8482,0.0643
only_cme,96,90,1e-06,0.0001,0.8198,0.0862,0.8339,0.0604
only_cme,96,90,1e-06,0.001,0.6687,0.1437,0.7134,0.1203
only_cme,96,90,1e-05,1e-07,0.8331,0.0867,0.8482,0.0643
only_cme,96,90,1e-05,1e-06,0.8331,0.0867,0.8482,0.0643
only_cme,96,90,1e-05,1e-05,0.8331,0.0867,0.8482,0.0643
only_cme,96,90,1e-05,0.0001,0.8087,0.1093,0.8242,0.0776
only_cme,96,90,1e-05,0.001,0.6687,0.1437,0.7134,0.1203
only_cme,96,90,0.0001,1e-07,0.8331,0.0867,0.8482,0.0643
only_cme,96,90,0.0001,1e-06,0.8331,0.0867,0.8482,0.0643
only_cme,96,90,0.0001,1e-05,0.8331,0.0867,0.8482,0.0643
only_cme,96,90,0.0001,0.0001,0.8087,0.1093,0.8242,0.0776
only_cme,96,90,0.0001,0.001,0.6509,0.1416,0.7031,0.1216
only_cme,96,90,0.001,1e-07,0.8331,0.0867,0.8482,0.0643
only_cme,96,90,0.001,1e-06,0.8331,0.0867,0.8482,0.0643
only_cme,96,90,0.001,1e-05,0.8331,0.0867,0.8482,0.0643
only_cme,96,90,0.001,0.0001,0.8198,0.0862,0.8339,0.0604
only_cme,96,90,0.001,0.001,0.6553,0.1485,0.6996,0.1329
only_cme,96,108,1e-07,1e-07,0.8442,0.1089,0.867,0.0758
only_cme,96,108,1e-07,1e-06,0.8442,0.1089,0.867,0.0758
only_cme,96,108,1e-07,1e-05,0.8442,0.1089,0.867,0.0758
only_cme,96,108,1e-07,0.0001,0.8487,0.1137,0.862,0.0915
only_cme,96,108,1e-07,0.001,0.6553,0.1519,0.698,0.1243
only_cme,96,108,1e-06,1e-07,0.8442,0.1089,0.867,0.0758
only_cme,96,108,1e-06,1e-06,0.8442,0.1089,0.867,0.0758
only_cme,96,108,1e-06,1e-05,0.8442,0.1089,0.867,0.0758
only_cme,96,108,1e-06,0.0001,0.8487,0.1137,0.862,0.0915
only_cme,96,108,1e-06,0.001,0.6553,0.1519,0.698,0.1243
only_cme,96,108,1e-05,1e-07,0.8442,0.1089,0.867,0.0758
only_cme,96,108,1e-05,1e-06,0.8442,0.1089,0.867,0.0758
only_cme,96,108,1e-05,1e-05,0.8442,0.1089,0.867,0.0758
only_cme,96,108,1e-05,0.0001,0.852,0.1101,0.8683,0.0826
only_cme,96,108,1e-05,0.001,0.652,0.1574,0.6921,0.1352
only_cme,96,108,0.0001,1e-07,0.8442,0.1089,0.867,0.0758
only_cme,96,108,0.0001,1e-06,0.8442,0.1089,0.867,0.0758
only_cme,96,108,0.0001,1e-05,0.8442,0.1089,0.867,0.0758
only_cme,96,108,0.0001,0.0001,0.8375,0.1345,0.8523,0.1063
only_cme,96,108,0.0001,0.001,0.6553,0.1519,0.698,0.1243
only_cme,96,108,0.001,1e-07,0.8442,0.1089,0.867,0.0758
only_cme,96,108,0.001,1e-06,0.8442,0.1089,0.867,0.0758
only_cme,96,108,0.001,1e-05,0.8442,0.1089,0.867,0.0758
only_cme,96,108,0.001,0.0001,0.8375,0.1345,0.8523,0.1063
only_cme,96,108,0.001,0.001,0.6553,0.1519,0.698,0.1243
only_flares,108,18,1e-07,1e-07,0.7676,0.1382,0.768,0.1376
only_flares,108,18,1e-07,1e-06,0.7676,0.1382,0.768,0.1376
only_flares,108,18,1e-07,1e-05,0.7676,0.1382,0.768,0.1376
only_flares,108,18,1e-07,0.0001,0.7676,0.1382,0.768,0.1376
only_flares,108,18,1e-07,0.001,0.6205,0.2141,0.6206,0.2131
only_flares,108,18,1e-06,1e-07,0.7676,0.1382,0.768,0.1376
only_flares,108,18,1e-06,1e-06,0.7676,0.1382,0.768,0.1376
only_flares,108,18,1e-06,1e-05,0.7676,0.1382,0.768,0.1376
only_flares,108,18,1e-06,0.0001,0.7676,0.1382,0.768,0.1376
only_flares,108,18,1e-06,0.001,0.6149,0.2183,0.615,0.2174
only_flares,108,18,1e-05,1e-07,0.7676,0.1382,0.768,0.1376
only_flares,108,18,1e-05,1e-06,0.7676,0.1382,0.768,0.1376
only_flares,108,18,1e-05,1e-05,0.7676,0.1382,0.768,0.1376
only_flares,108,18,1e-05,0.0001,0.7676,0.1382,0.768,0.1376
only_flares,108,18,1e-05,0.001,0.6205,0.2141,0.6206,0.2131
only_flares,108,18,0.0001,1e-07,0.7787,0.1355,0.7794,0.135
only_flares,108,18,0.0001,1e-06,0.7787,0.1355,0.7794,0.135
only_flares,108,18,0.0001,1e-05,0.7787,0.1355,0.7794,0.135
only_flares,108,18,0.0001,0.0001,0.7787,0.1355,0.7794,0.135
only_flares,108,18,0.0001,0.001,0.6205,0.2141,0.6206,0.2131
only_flares,108,18,0.001,1e-07,0.7842,0.141,0.7849,0.1404
only_flares,108,18,0.001,1e-06,0.7842,0.141,0.7849,0.1404
only_flares,108,18,0.001,1e-05,0.7842,0.141,0.7849,0.1404
only_flares,108,18,0.001,0.0001,0.7842,0.141,0.7849,0.1404
only_flares,108,18,0.001,0.001,0.6205,0.2141,0.6206,0.2131
only_flares,108,36,1e-07,1e-07,0.8016,0.0954,0.8021,0.0949
only_flares,108,36,1e-07,1e-06,0.8016,0.0954,0.8021,0.0949
only_flares,108,36,1e-07,1e-05,0.8016,0.0954,0.8021,0.0949
only_flares,108,36,1e-07,0.0001,0.8016,0.0954,0.8021,0.0949
only_flares,108,36,1e-07,0.001,0.659,0.0964,0.6599,0.0962
only_flares,108,36,1e-06,1e-07,0.8016,0.0954,0.8021,0.0949
only_flares,108,36,1e-06,1e-06,0.8016,0.0954,0.8021,0.0949
only_flares,108,36,1e-06,1e-05,0.8016,0.0954,0.8021,0.0949
only_flares,108,36,1e-06,0.0001,0.8016,0.0954,0.8021,0.0949
only_flares,108,36,1e-06,0.001,0.659,0.0815,0.66,0.0812
only_flares,108,36,1e-05,1e-07,0.8016,0.0954,0.8021,0.0949
only_flares,108,36,1e-05,1e-06,0.8016,0.0954,0.8021,0.0949
only_flares,108,36,1e-05,1e-05,0.8016,0.0954,0.8021,0.0949
only_flares,108,36,1e-05,0.0001,0.8016,0.0954,0.8021,0.0949
only_flares,108,36,1e-05,0.001,0.659,0.0815,0.66,0.0812
only_flares,108,36,0.0001,1e-07,0.8016,0.0954,0.8021,0.0949
only_flares,108,36,0.0001,1e-06,0.8016,0.0954,0.8021,0.0949
only_flares,108,36,0.0001,1e-05,0.8016,0.0954,0.8021,0.0949
only_flares,108,36,0.0001,0.0001,0.8016,0.0954,0.8021,0.0949
only_flares,108,36,0.0001,0.001,0.6535,0.0909,0.6543,0.0907
only_flares,108,36,0.001,1e-07,0.7957,0.0988,0.7963,0.0983
only_flares,108,36,0.001,1e-06,0.7957,0.0988,0.7963,0.0983
only_flares,108,36,0.001,1e-05,0.7957,0.0988,0.7963,0.0983
only_flares,108,36,0.001,0.0001,0.7957,0.0988,0.7963,0.0983
only_flares,108,36,0.001,0.001,0.659,0.0815,0.66,0.0812
only_flares,108,54,1e-07,1e-07,0.763,0.1298,0.763,0.1295
only_flares,108,54,1e-07,1e-06,0.763,0.1298,0.763,0.1295
only_flares,108,54,1e-07,1e-05,0.763,0.1298,0.763,0.1295
only_flares,108,54,1e-07,0.0001,0.7741,0.1155,0.7741,0.1152
only_flares,108,54,1e-07,0.001,0.7058,0.1116,0.7062,0.1111
only_flares,108,54,1e-06,1e-07,0.7686,0.1217,0.7685,0.1215
only_flares,108,54,1e-06,1e-06,0.7686,0.1217,0.7685,0.1215
only_flares,108,54,1e-06,1e-05,0.7686,0.1217,0.7685,0.1215
only_flares,108,54,1e-06,0.0001,0.7741,0.1155,0.7741,0.1152
only_flares,108,54,1e-06,0.001,0.7058,0.1116,0.7062,0.1111
only_flares,108,54,1e-05,1e-07,0.7686,0.1217,0.7685,0.1215
only_flares,108,54,1e-05,1e-06,0.7686,0.1217,0.7685,0.1215
only_flares,108,54,1e-05,1e-05,0.7686,0.1217,0.7685,0.1215
only_flares,108,54,1e-05,0.0001,0.7741,0.1155,0.7741,0.1152
only_flares,108,54,1e-05,0.001,0.7058,0.1116,0.7062,0.1111
only_flares,108,54,0.0001,1e-07,0.7686,0.1217,0.7685,0.1215
only_flares,108,54,0.0001,1e-06,0.7686,0.1217,0.7685,0.1215
only_flares,108,54,0.0001,1e-05,0.7686,0.1217,0.7685,0.1215
only_flares,108,54,0.0001,0.0001,0.7682,0.1111,0.7684,0.1109
only_flares,108,54,0.0001,0.001,0.7058,0.1088,0.7062,0.1083
only_flares,108,54,0.001,1e-07,0.7686,0.1217,0.7685,0.1215
only_flares,108,54,0.001,1e-06,0.7686,0.1217,0.7685,0.1215
only_flares,108,54,0.001,1e-05,0.7686,0.1217,0.7685,0.1215
only_flares,108,54,0.001,0.0001,0.7741,0.1155,0.7741,0.1152
only_flares,108,54,0.001,0.001,0.7058,0.1116,0.7062,0.1111
only_flares,108,72,1e-07,1e-07,0.796,0.1011,0.7964,0.1006
only_flares,108,72,1e-07,1e-06,0.796,0.1011,0.7964,0.1006
only_flares,108,72,1e-07,1e-05,0.796,0.1011,0.7964,0.1006
only_flares,108,72,1e-07,0.0001,0.7787,0.0969,0.779,0.0963
only_flares,108,72,1e-07,0.001,0.7388,0.0919,0.7396,0.0917
only_flares,108,72,1e-06,1e-07,0.7846,0.1031,0.7849,0.1028
only_flares,108,72,1e-06,1e-06,0.7846,0.1031,0.7849,0.1028
only_flares,108,72,1e-06,1e-05,0.7846,0.1031,0.7849,0.1028
only_flares,108,72,1e-06,0.0001,0.7846,0.0907,0.7848,0.0903
only_flares,108,72,1e-06,0.001,0.7388,0.0919,0.7396,0.0917
only_flares,108,72,1e-05,1e-07,0.7849,0.1065,0.785,0.106
only_flares,108,72,1e-05,1e-06,0.7849,0.1065,0.785,0.106
only_flares,108,72,1e-05,1e-05,0.7849,0.1065,0.785,0.106
only_flares,108,72,1e-05,0.0001,0.7842,0.0947,0.7847,0.094
only_flares,108,72,1e-05,0.001,0.728,0.0794,0.7284,0.0788
only_flares,108,72,0.0001,1e-07,0.7905,0.1069,0.7907,0.1065
only_flares,108,72,0.0001,1e-06,0.7905,0.1069,0.7907,0.1065
only_flares,108,72,0.0001,1e-05,0.7905,0.1069,0.7907,0.1065
only_flares,108,72,0.0001,0.0001,0.7846,0.0942,0.7848,0.0938
only_flares,108,72,0.0001,0.001,0.7336,0.0876,0.7341,0.0874
only_flares,108,72,0.001,1e-07,0.7905,0.0984,0.7906,0.098
only_flares,108,72,0.001,1e-06,0.7905,0.0984,0.7906,0.098
only_flares,108,72,0.001,1e-05,0.7905,0.0984,0.7906,0.098
only_flares,108,72,0.001,0.0001,0.779,0.0965,0.7791,0.0962
only_flares,108,72,0.001,0.001,0.7333,0.0845,0.7339,0.0839
only_flares,108,90,1e-07,1e-07,0.8091,0.1046,0.8083,0.1043
only_flares,108,90,1e-07,1e-06,0.8091,0.1046,0.8083,0.1043
only_flares,108,90,1e-07,1e-05,0.8091,0.1046,0.8083,0.1043
only_flares,108,90,1e-07,0.0001,0.8088,0.1193,0.8082,0.119
only_flares,108,90,1e-07,0.001,0.7336,0.1093,0.7342,0.1093
only_flares,108,90,1e-06,1e-07,0.8146,0.107,0.814,0.1068
only_flares,108,90,1e-06,1e-06,0.8146,0.107,0.814,0.1068
only_flares,108,90,1e-06,1e-05,0.8146,0.107,0.814,0.1068
only_flares,108,90,1e-06,0.0001,0.8088,0.1193,0.8082,0.119
only_flares,108,90,1e-06,0.001,0.7395,0.1154,0.74,0.1154
only_flares,108,90,1e-05,1e-07,0.8202,0.112,0.8197,0.1119
only_flares,108,90,1e-05,1e-06,0.8202,0.112,0.8197,0.1119
only_flares,108,90,1e-05,1e-05,0.8202,0.112,0.8197,0.1119
only_flares,108,90,1e-05,0.0001,0.8143,0.1241,0.8139,0.1239
only_flares,108,90,1e-05,0.001,0.7395,0.1154,0.74,0.1154
only_flares,108,90,0.0001,1e-07,0.8143,0.1193,0.8138,0.119
only_flares,108,90,0.0001,1e-06,0.8143,0.1193,0.8138,0.119
only_flares,108,90,0.0001,1e-05,0.8143,0.1193,0.8138,0.119
only_flares,108,90,0.0001,0.0001,0.8084,0.1375,0.8081,0.1371
only_flares,108,90,0.0001,0.001,0.7395,0.1154,0.74,0.1154
only_flares,108,90,0.001,1e-07,0.8146,0.11,0.814,0.1098
only_flares,108,90,0.001,1e-06,0.8146,0.11,0.814,0.1098
only_flares,108,90,0.001,1e-05,0.8146,0.11,0.814,0.1098
only_flares,108,90,0.001,0.0001,0.8143,0.1241,0.8139,0.1239
only_flares,108,90,0.001,0.001,0.7395,0.1154,0.74,0.1154
only_flares,108,108,1e-07,1e-07,0.8182,0.0806,0.8188,0.0798
only_flares,108,108,1e-07,1e-06,0.8182,0.0806,0.8188,0.0798
only_flares,108,108,1e-07,1e-05,0.8182,0.0806,0.8188,0.0798
only_flares,108,108,1e-07,0.0001,0.796,0.1013,0.7966,0.1008
only_flares,108,108,1e-07,0.001,0.7221,0.0938,0.7226,0.093
only_flares,108,108,1e-06,1e-07,0.8071,0.0786,0.8074,0.0776
only_flares,108,108,1e-06,1e-06,0.8071,0.0786,0.8074,0.0776
only_flares,108,108,1e-06,1e-05,0.8071,0.0786,0.8074,0.0776
only_flares,108,108,1e-06,0.0001,0.796,0.1013,0.7966,0.1008
only_flares,108,108,1e-06,0.001,0.7221,0.0938,0.7226,0.093
only_flares,108,108,1e-05,1e-07,0.8127,0.0821,0.813,0.0812
only_flares,108,108,1e-05,1e-06,0.8127,0.0821,0.813,0.0812
only_flares,108,108,1e-05,1e-05,0.8127,0.0821,0.813,0.0812
only_flares,108,108,1e-05,0.0001,0.8016,0.0986,0.8022,0.098
only_flares,108,108,1e-05,0.001,0.7162,0.0848,0.7169,0.0841
only_flares,108,108,0.0001,1e-07,0.8071,0.0786,0.8074,0.0776
only_flares,108,108,0.0001,1e-06,0.8071,0.0786,0.8074,0.0776
only_flares,108,108,0.0001,1e-05,0.8071,0.0786,0.8074,0.0776
only_flares,108,108,0.0001,0.0001,0.8016,0.0921,0.8022,0.0915
only_flares,108,108,0.0001,0.001,0.7221,0.0938,0.7226,0.093
only_flares,108,108,0.001,1e-07,0.8016,0.086,0.8019,0.0851
only_flares,108,108,0.001,1e-06,0.8016,0.086,0.8019,0.0851
only_flares,108,108,0.001,1e-05,0.8016,0.086,0.8019,0.0851
only_flares,108,108,0.001,0.0001,0.796,0.0885,0.7965,0.0879
only_flares,108,108,0.001,0.001,0.7221,0.0938,0.7226,0.093
flare_linked,108,18,1e-07,1e-07,0.6981,0.1333,0.7408,0.1222
flare_linked,108,18,1e-07,1e-06,0.6981,0.1333,0.7408,0.1222
flare_linked,108,18,1e-07,1e-05,0.6981,0.1333,0.7408,0.1222
flare_linked,108,18,1e-07,0.0001,0.6981,0.1333,0.7408,0.1222
flare_linked,108,18,1e-07,0.001,0.0088,0.0403,0.0128,0.0581
flare_linked,108,18,1e-06,1e-07,0.6981,0.1333,0.7408,0.1222
flare_linked,108,18,1e-06,1e-06,0.6981,0.1333,0.7408,0.1222
flare_linked,108,18,1e-06,1e-05,0.6981,0.1333,0.7408,0.1222
flare_linked,108,18,1e-06,0.0001,0.6981,0.1333,0.7408,0.1222
flare_linked,108,18,1e-06,0.001,0.0088,0.0403,0.0128,0.0581
flare_linked,108,18,1e-05,1e-07,0.6981,0.1333,0.7408,0.1222
flare_linked,108,18,1e-05,1e-06,0.6981,0.1333,0.7408,0.1222
flare_linked,108,18,1e-05,1e-05,0.6981,0.1333,0.7408,0.1222
flare_linked,108,18,1e-05,0.0001,0.6981,0.1333,0.7408,0.1222
flare_linked,108,18,1e-05,0.001,0.0088,0.0403,0.0128,0.0581
flare_linked,108,18,0.0001,1e-07,0.6943,0.1379,0.7339,0.129
flare_linked,108,18,0.0001,1e-06,0.6943,0.1379,0.7339,0.129
flare_linked,108,18,0.0001,1e-05,0.6943,0.1379,0.7339,0.129
flare_linked,108,18,0.0001,0.0001,0.6943,0.1379,0.7339,0.129
flare_linked,108,18,0.0001,0.001,0.0088,0.0403,0.0128,0.0581
flare_linked,108,18,0.001,1e-07,0.6981,0.1333,0.7408,0.1222
flare_linked,108,18,0.001,1e-06,0.6981,0.1333,0.7408,0.1222
flare_linked,108,18,0.001,1e-05,0.6981,0.1333,0.7408,0.1222
flare_linked,108,18,0.001,0.0001,0.6981,0.1333,0.7408,0.1222
flare_linked,108,18,0.001,0.001,0.0088,0.0403,0.0128,0.0581
flare_linked,108,36,1e-07,1e-07,0.6557,0.126,0.6899,0.1265
flare_linked,108,36,1e-07,1e-06,0.6557,0.126,0.6899,0.1265
flare_linked,108,36,1e-07,1e-05,0.6557,0.126,0.6899,0.1265
flare_linked,108,36,1e-07,0.0001,0.6557,0.126,0.6899,0.1265
flare_linked,108,36,1e-07,0.001,0.0991,0.164,0.1259,0.2085
flare_linked,108,36,1e-06,1e-07,0.6557,0.126,0.6899,0.1265
flare_linked,108,36,1e-06,1e-06,0.6557,0.126,0.6899,0.1265
flare_linked,108,36,1e-06,1e-05,0.6557,0.126,0.6899,0.1265
flare_linked,108,36,1e-06,0.0001,0.6557,0.126,0.6899,0.1265
flare_linked,108,36,1e-06,0.001,0.0991,0.164,0.1259,0.2085
flare_linked,108,36,1e-05,1e-07,0.6557,0.126,0.6899,0.1265
flare_linked,108,36,1e-05,1e-06,0.6557,0.126,0.6899,0.1265
flare_linked,108,36,1e-05,1e-05,0.6557,0.126,0.6899,0.1265
flare_linked,108,36,1e-05,0.0001,0.6557,0.126,0.6899,0.1265
flare_linked,108,36,1e-05,0.001,0.0991,0.164,0.1259,0.2085
flare_linked,108,36,0.0001,1e-07,0.6557,0.126,0.6899,0.1265
flare_linked,108,36,0.0001,1e-06,0.6557,0.126,0.6899,0.1265
flare_linked,108,36,0.0001,1e-05,0.6557,0.126,0.6899,0.1265
flare_linked,108,36,0.0001,0.0001,0.6557,0.126,0.6899,0.1265
flare_linked,108,36,0.0001,0.001,0.0991,0.164,0.1259,0.2085
flare_linked,108,36,0.001,1e-07,0.6557,0.126,0.6899,0.1265
flare_linked,108,36,0.001,1e-06,0.6557,0.126,0.6899,0.1265
flare_linked,108,36,0.001,1e-05,0.6557,0.126,0.6899,0.1265
flare_linked,108,36,0.001,0.0001,0.6557,0.126,0.6899,0.1265
flare_linked,108,36,0.001,0.001,0.0991,0.164,0.1259,0.2085
flare_linked,108,54,1e-07,1e-07,0.7039,0.1239,0.7423,0.1053
flare_linked,108,54,1e-07,1e-06,0.7039,0.1239,0.7423,0.1053
flare_linked,108,54,1e-07,1e-05,0.7039,0.1239,0.7423,0.1053
flare_linked,108,54,1e-07,0.0001,0.7039,0.1239,0.7423,0.1053
flare_linked,108,54,1e-07,0.001,0.2571,0.2304,0.3008,0.2523
flare_linked,108,54,1e-06,1e-07,0.7039,0.1239,0.7423,0.1053
flare_linked,108,54,1e-06,1e-06,0.7039,0.1239,0.7423,0.1053
flare_linked,108,54,1e-06,1e-05,0.7039,0.1239,0.7423,0.1053
flare_linked,108,54,1e-06,0.0001,0.7039,0.1239,0.7423,0.1053
flare_linked,108,54,1e-06,0.001,0.2571,0.2304,0.3008,0.2523
flare_linked,108,54,1e-05,1e-07,0.715,0.1111,0.752,0.0941
flare_linked,108,54,1e-05,1e-06,0.715,0.1111,0.752,0.0941
flare_linked,108,54,1e-05,1e-05,0.715,0.1111,0.752,0.0941
flare_linked,108,54,1e-05,0.0001,0.715,0.1111,0.752,0.0941
flare_linked,108,54,1e-05,0.001,0.2608,0.2271,0.306,0.2475
flare_linked,108,54,0.0001,1e-07,0.7002,0.1298,0.736,0.116
flare_linked,108,54,0.0001,1e-06,0.7002,0.1298,0.736,0.116
flare_linked,108,54,0.0001,1e-05,0.7002,0.1298,0.736,0.116
flare_linked,108,54,0.0001,0.0001,0.7002,0.1298,0.736,0.116
flare_linked,108,54,0.0001,0.001,0.2608,0.2271,0.306,0.2475
flare_linked,108,54,0.001,1e-07,0.715,0.1111,0.752,0.0941
flare_linked,108,54,0.001,1e-06,0.715,0.1111,0.752,0.0941
flare_linked,108,54,0.001,1e-05,0.715,0.1111,0.752,0.0941
flare_linked,108,54,0.001,0.0001,0.715,0.1111,0.752,0.0941
flare_linked,108,54,0.001,0.001,0.2571,0.2304,0.3008,0.2523
flare_linked,108,72,1e-07,1e-07,0.7142,0.1207,0.7453,0.1032
flare_linked,108,72,1e-07,1e-06,0.7142,0.1207,0.7453,0.1032
flare_linked,108,72,1e-07,1e-05,0.7142,0.1207,0.7453,0.1032
flare_linked,108,72,1e-07,0.0001,0.7142,0.1207,0.7453,0.1032
flare_linked,108,72,1e-07,0.001,0.4489,0.0995,0.5185,0.1125
flare_linked,108,72,1e-06,1e-07,0.7142,0.1207,0.7453,0.1032
flare_linked,108,72,1e-06,1e-06,0.7142,0.1207,0.7453,0.1032
flare_linked,108,72,1e-06,1e-05,0.7142,0.1207,0.7453,0.1032
flare_linked,108,72,1e-06,0.0001,0.7017,0.0988,0.7368,0.0911
flare_linked,108,72,1e-06,0.001,0.4489,0.0995,0.5185,0.1125
flare_linked,108,72,1e-05,1e-07,0.7104,0.1274,0.7389,0.1146
flare_linked,108,72,1e-05,1e-06,0.7104,0.1274,0.7389,0.1146
flare_linked,108,72,1e-05,1e-05,0.7104,0.1274,0.7389,0.1146
flare_linked,108,72,1e-05,0.0001,0.6979,0.1064,0.7304,0.1033
flare_linked,108,72,1e-05,0.001,0.4489,0.0995,0.5185,0.1125
flare_linked,108,72,0.0001,1e-07,0.7179,0.1209,0.7518,0.1024
flare_linked,108,72,0.0001,1e-06,0.7179,0.1209,0.7518,0.1024
flare_linked,108,72,0.0001,1e-05,0.7179,0.1209,0.7518,0.1024
flare_linked,108,72,0.0001,0.0001,0.7179,0.1209,0.7518,0.1024
flare_linked,108,72,0.0001,0.001,0.4489,0.0995,0.5185,0.1125
flare_linked,108,72,0.001,1e-07,0.7068,0.1234,0.7429,0.1044
flare_linked,108,72,0.001,1e-06,0.7068,0.1234,0.7429,0.1044
flare_linked,108,72,0.001,1e-05,0.7068,0.1234,0.7429,0.1044
flare_linked,108,72,0.001,0.0001,0.703,0.1297,0.7365,0.1155
flare_linked,108,72,0.001,0.001,0.4489,0.0995,0.5185,0.1125
flare_linked,108,90,1e-07,1e-07,0.678,0.1435,0.7187,0.1424
flare_linked,108,90,1e-07,1e-06,0.678,0.1435,0.7187,0.1424
flare_linked,108,90,1e-07,1e-05,0.678,0.1435,0.7187,0.1424
flare_linked,108,90,1e-07,0.0001,0.6682,0.1429,0.7111,0.1465
flare_linked,108,90,1e-07,0.001,0.4875,0.1693,0.5534,0.1719
flare_linked,108,90,1e-06,1e-07,0.6818,0.1385,0.7252,0.1343
flare_linked,108,90,1e-06,1e-06,0.6818,0.1385,0.7252,0.1343
flare_linked,108,90,1e-06,1e-05,0.6818,0.1385,0.7252,0.1343
flare_linked,108,90,1e-06,0.0001,0.6682,0.1429,0.7111,0.1465
flare_linked,108,90,1e-06,0.001,0.4875,0.1693,0.5534,0.1719
flare_linked,108,90,1e-05,1e-07,0.678,0.1435,0.7187,0.1424
flare_linked,108,90,1e-05,1e-06,0.678,0.1435,0.7187,0.1424
flare_linked,108,90,1e-05,1e-05,0.678,0.1435,0.7187,0.1424
flare_linked,108,90,1e-05,0.0001,0.6668,0.1536,0.7092,0.1519
flare_linked,108,90,1e-05,0.001,0.4875,0.1693,0.5534,0.1719
flare_linked,108,90,0.0001,1e-07,0.6905,0.1438,0.729,0.1458
flare_linked,108,90,0.0001,1e-06,0.6905,0.1438,0.729,0.1458
flare_linked,108,90,0.0001,1e-05,0.6905,0.1438,0.729,0.1458
